Zip,State,Population
17948,PA,5209
17954,PA,4998
17957,PA,374
17959,PA,2826
17960,PA,4284
17961,PA,6928
17963,PA,12239
17964,PA,992
17965,PA,2260
17967,PA,2311
17968,PA,347
17970,PA,4091
17972,PA,6199
17976,PA,11159
17978,PA,288
17980,PA,3905
17981,PA,2629
17983,PA,2007
17985,PA,2070
18011,PA,4844
18013,PA,16916
18014,PA,11601
18015,PA,29778
18017,PA,46369
18018,PA,32072
18031,PA,3437
18032,PA,9663
18034,PA,5250
18035,PA,905
18036,PA,10656
18037,PA,6015
18038,PA,2004
18041,PA,6266
18042,PA,65784
18049,PA,16204
18051,PA,2175
18052,PA,23666
18053,PA,975
18054,PA,6020
18055,PA,11759
18056,PA,3026
18058,PA,4924
18062,PA,10376
18064,PA,19236
18066,PA,4684
18067,PA,13792
18069,PA,6397
18070,PA,512
18071,PA,11535
18072,PA,9736
18073,PA,5126
18074,PA,4053
18076,PA,1807
18077,PA,1924
18078,PA,6843
18080,PA,11316
18087,PA,690
18088,PA,7180
18091,PA,1740
18092,PA,2312
18101,PA,3638
18102,PA,41873
18103,PA,59074
18104,PA,33989
18106,PA,6260
18201,PA,38788
18210,PA,3862
18211,PA,1235
18214,PA,1949
18216,PA,2470
18218,PA,2531
18220,PA,605
18222,PA,6008
18224,PA,6311
18229,PA,5048
18232,PA,4583
18235,PA,17675
18237,PA,4184
18240,PA,3364
18245,PA,1292
18246,PA,1938
18248,PA,1374
18249,PA,5007
18250,PA,3332
18252,PA,10446
18255,PA,4295
18301,PA,26726
18321,PA,553
18322,PA,1834
18324,PA,2483
18325,PA,2194
18326,PA,3074
18327,PA,1052
18328,PA,3705
18330,PA,3817
18331,PA,405
18332,PA,1927
18333,PA,1125
18334,PA,667
18336,PA,3391
18337,PA,6668
18340,PA,649
18343,PA,3966
18344,PA,2465
18346,PA,1509
18347,PA,1943
18350,PA,866
18352,PA,481
18353,PA,6970
18354,PA,4155
18355,PA,966
18360,PA,17668
18370,PA,838
18371,PA,557
18372,PA,2353
18401,PA,422
18403,PA,6489
18405,PA,918
18407,PA,16409
18411,PA,23088
18414,PA,7621
18415,PA,1206
18417,PA,663
18419,PA,4402
18421,PA,3728
18424,PA,2805
18425,PA,1121
18426,PA,1592
18427,PA,1575
18428,PA,2817
18430,PA,218
18431,PA,12655
18433,PA,4274
18434,PA,4349
18435,PA,1711
18436,PA,7939
18437,PA,415
18438,PA,1028
18439,PA,653
18441,PA,587
18443,PA,922
18444,PA,10881
18445,PA,659
18446,PA,3513
18447,PA,7421
18451,PA,887
18452,PA,6252
18453,PA,1232
18455,PA,224
18456,PA,552
18458,PA,1586
18460,PA,922
18461,PA,431
18462,PA,333
18463,PA,689
18464,PA,2752
18465,PA,1277
18466,PA,6668
18469,PA,592
18470,PA,1325
18472,PA,3922
18503,PA,720
18504,PA,22279
18505,PA,21733
18507,PA,5339
18508,PA,13555
18509,PA,15432
18510,PA,14306
18512,PA,14428
18517,PA,5738
18518,PA,8834
18519,PA,5012
18603,PA,19977
18610,PA,426
18612,PA,13726
18614,PA,1739
18615,PA,2349
18616,PA,1080
18617,PA,2082
18618,PA,3404
18619,PA,337
18621,PA,4207
18622,PA,345
18623,PA,3195
18624,PA,1203
18628,PA,600
18629,PA,1630
18630,PA,3307
18631,PA,2297
18632,PA,500
18634,PA,14778
18635,PA,2723
18636,PA,1653
18640,PA,18888
18641,PA,6485
18642,PA,4262
18643,PA,13853
18644,PA,8126
18651,PA,11895
18655,PA,6324
18656,PA,3237
18657,PA,9921
18660,PA,1198
18661,PA,4435
18701,PA,4320
18702,PA,54119
18704,PA,33661
18705,PA,17504
18706,PA,7980
18707,PA,13244
18708,PA,12656
18709,PA,3157
18801,PA,6624
18810,PA,7602
18812,PA,1645
18817,PA,1520
18818,PA,1844
18821,PA,1654
18822,PA,2970
18823,PA,1155
18824,PA,1088
18825,PA,668
18826,PA,1159
18828,PA,15
18829,PA,1020
18830,PA,750
18831,PA,328
18832,PA,2332
18833,PA,1390
18834,PA,2684
18837,PA,2053
18839,PA,1228
18840,PA,10320
18842,PA,402
18844,PA,2003
18845,PA,401
18846,PA,1057
18847,PA,5137
18848,PA,7449
18850,PA,2049
18851,PA,927
18853,PA,3439
18854,PA,2121
18901,PA,33133
18913,PA,579
18914,PA,12838
18915,PA,2168
18917,PA,1985
18920,PA,573
18923,PA,261
18925,PA,3789
18927,PA,881
18929,PA,3797
18930,PA,2997
18932,PA,301
18933,PA,382
18934,PA,429
18936,PA,5520
18938,PA,7111
18940,PA,21946
18942,PA,2976
18944,PA,18235
18947,PA,3856
18951,PA,28546
18954,PA,8006
18955,PA,1199
18960,PA,8387
18964,PA,9350
18966,PA,38866
18969,PA,10929
18972,PA,3443
18974,PA,37759
18976,PA,13862
18977,PA,2824
19001,PA,17302
19002,PA,24133
19003,PA,12443
19004,PA,9239
19006,PA,19866
19007,PA,22334
19008,PA,20432
19010,PA,21826
19012,PA,6912
19013,PA,49144
19014,PA,18171
19015,PA,17321
19018,PA,23885
19020,PA,51884
19021,PA,10198
19022,PA,769
19023,PA,23274
19025,PA,4089
19026,PA,32559
19029,PA,4440
19030,PA,13433
19031,PA,4284
19032,PA,7399
19033,PA,7677
19034,PA,6787
19035,PA,3742
19036,PA,14390
19038,PA,23067
19040,PA,21765
19041,PA,6560
19043,PA,2747
19044,PA,15131
19046,PA,14402
19047,PA,34108
19050,PA,30411
19053,PA,24877
19054,PA,16390
19055,PA,14924
19056,PA,15227
19057,PA,17014
19061,PA,21328
19063,PA,36385
19064,PA,25179
19066,PA,5633
19067,PA,47492
19070,PA,6517
19072,PA,9846
19073,PA,15024
19074,PA,6189
19075,PA,7397
19076,PA,6769
19078,PA,12624
19079,PA,9893
19081,PA,9885
19082,PA,36400
19083,PA,36702
19085,PA,7034
19086,PA,11005
19087,PA,30671
19090,PA,19558
19094,PA,5186
19095,PA,6164
19096,PA,8285
19102,PA,3623
19103,PA,17665
19104,PA,51295
19106,PA,7043
19107,PA,9634
19111,PA,61416
19112,PA,4516
19113,PA,0
19114,PA,31199
19115,PA,31339
19116,PA,32898
19117,PA,12813
19118,PA,19549
19119,PA,29935
19120,PA,63223
19121,PA,46705
19122,PA,21177
19123,PA,12270
19124,PA,60009
19125,PA,24521
19126,PA,22000
19127,PA,6028
19128,PA,36845
19129,PA,13430
19130,PA,21544
19131,PA,48270
19132,PA,49011
19133,PA,32608
19134,PA,58607
19135,PA,32188
19136,PA,40682
19137,PA,8395
19138,PA,37458
19139,PA,48467
19140,PA,62864
19141,PA,38546
19142,PA,29171
19143,PA,80454
19144,PA,46612
19145,PA,52538
19146,PA,38870
19147,PA,34634
19148,PA,49685
19149,PA,47535
19150,PA,27609
19151,PA,36265
19152,PA,31225
19153,PA,13375
19154,PA,38023
19301,PA,6969
19310,PA,2318
19311,PA,4161
19312,PA,9482
19317,PA,4522
19319,PA,198
19320,PA,39595
19330,PA,3425
19333,PA,6290
19335,PA,35056
19341,PA,12495
19342,PA,11632
19343,PA,6959
19344,PA,8615
19346,PA,816
19348,PA,16663
19350,PA,4787
19352,PA,6834
19355,PA,21709
19362,PA,2814
19363,PA,11545
19365,PA,5420
19372,PA,1712
19373,PA,2305
19374,PA,1045
19380,PA,40656
19382,PA,44164
19390,PA,7248
19401,PA,46735
19403,PA,39184
19405,PA,5163
19406,PA,21049
19422,PA,16645
19425,PA,4413
19426,PA,16453
19428,PA,15924
19435,PA,728
19436,PA,540
19438,PA,16027
19440,PA,16686
19444,PA,8312
19446,PA,41034
19453,PA,1749
19454,PA,14886
19460,PA,30460
19462,PA,5206
19464,PA,53017
19468,PA,13825
19473,PA,13139
19475,PA,7988
19477,PA,2129
19492,PA,290
19501,PA,1108
19503,PA,973
19504,PA,2509
19505,PA,3640
19506,PA,6245
19507,PA,3523
19508,PA,15266
19510,PA,2663
19512,PA,17139
19518,PA,7852
19520,PA,4592
19522,PA,11505
19525,PA,7250
19526,PA,9959
19529,PA,2387
19530,PA,13345
19533,PA,6199
19534,PA,1840
19539,PA,4058
19540,PA,8402
19541,PA,3473
19543,PA,2121
19547,PA,3949
19549,PA,328
19551,PA,5310
19555,PA,3947
19560,PA,7503
19562,PA,1987
19565,PA,5056
19567,PA,4034
19601,PA,29968
19602,PA,16303
19604,PA,22987
19605,PA,13878
19606,PA,27732
19607,PA,19281
19608,PA,13037
19609,PA,9845
19610,PA,12394
19611,PA,10763
2804,RI,2472
2806,RI,15849
2807,RI,836
2808,RI,2184
2809,RI,21625
2812,RI,1011
2813,RI,6663
2814,RI,8191
2815,RI,45
2816,RI,29842
2817,RI,3246
2818,RI,16180
2821,RI,246
2822,RI,3774
2825,RI,5175
2827,RI,1241
2828,RI,6945
2830,RI,6384
2831,RI,3653
2832,RI,3466
2835,RI,4999
2836,RI,183
2837,RI,3341
2838,RI,3259
2840,RI,47687
2852,RI,22325
2857,RI,9563
2858,RI,462
2859,RI,7156
2860,RI,45442
2861,RI,27013
2863,RI,17380
2864,RI,29327
2865,RI,14765
2871,RI,16707
2872,RI,150
2874,RI,3196
2876,RI,639
2877,RI,1114
2878,RI,14310
2879,RI,13422
2881,RI,7683
2882,RI,13596
2883,RI,1652
2885,RI,11385
2886,RI,40845
2888,RI,20869
2889,RI,20849
2891,RI,20290
2892,RI,3943
2893,RI,27821
2894,RI,684
2895,RI,53733
2898,RI,1508
2903,RI,9093
2904,RI,28119
2905,RI,24885
2906,RI,31069
2907,RI,25668
2908,RI,35933
2909,RI,34261
2910,RI,21128
2911,RI,13858
2914,RI,22965
2915,RI,18934
2916,RI,8550
2917,RI,12213
2919,RI,26575
2920,RI,37385
2921,RI,6502
29001,SC,2319
29003,SC,7096
29006,SC,9300
29009,SC,2172
29010,SC,11965
29014,SC,249
29015,SC,895
29016,SC,7321
29018,SC,3993
29020,SC,20667
29030,SC,2356
29031,SC,2021
29032,SC,2164
29033,SC,12191
29036,SC,8744
29037,SC,940
29038,SC,1962
29039,SC,2808
29040,SC,7540
29042,SC,6602
29044,SC,4666
29045,SC,9447
29046,SC,1235
29047,SC,4202
29048,SC,4298
29051,SC,790
29052,SC,2235
29053,SC,7863
29054,SC,4018
29055,SC,3562
29056,SC,2773
29058,SC,5101
29059,SC,4959
29061,SC,12297
29063,SC,15479
29065,SC,809
29067,SC,8189
29069,SC,6964
29070,SC,8605
29072,SC,33576
29073,SC,4683
29075,SC,3322
29077,SC,1030
29078,SC,8991
29080,SC,2091
29081,SC,1525
29082,SC,1877
29101,SC,2331
29102,SC,14407
29104,SC,2403
29105,SC,2068
29107,SC,3416
29108,SC,15468
29111,SC,1072
29112,SC,3410
29113,SC,2487
29114,SC,2415
29115,SC,43095
29123,SC,3139
29125,SC,937
29126,SC,3278
29127,SC,4782
29128,SC,5577
29129,SC,2172
29130,SC,4405
29131,SC,778
29133,SC,488
29135,SC,9367
29137,SC,2537
29138,SC,9586
29142,SC,1891
29145,SC,1851
29146,SC,2184
29148,SC,5946
29150,SC,46394
29152,SC,13353
29154,SC,24816
29160,SC,3822
29161,SC,6644
29162,SC,3138
29163,SC,3445
29164,SC,3278
29166,SC,823
29168,SC,5490
29169,SC,18309
29170,SC,17399
29172,SC,9939
29175,SC,867
29178,SC,3677
29180,SC,16188
29201,SC,18758
29203,SC,45907
29204,SC,23682
29205,SC,27239
29206,SC,25605
29209,SC,26378
29210,SC,37526
29212,SC,22080
29223,SC,42346
29301,SC,45811
29302,SC,36446
29303,SC,29166
29321,SC,1810
29322,SC,7479
29323,SC,14714
29325,SC,16265
29330,SC,5279
29332,SC,1089
29334,SC,5512
29335,SC,3310
29340,SC,32761
29349,SC,23348
29351,SC,2592
29353,SC,3504
29355,SC,678
29356,SC,6521
29360,SC,21437
29365,SC,4515
29369,SC,6791
29370,SC,1139
29372,SC,4129
29374,SC,4588
29376,SC,5009
29379,SC,22553
29384,SC,2992
29385,SC,6637
29388,SC,10206
29401,SC,12475
29403,SC,24620
29404,SC,5420
29405,SC,30621
29406,SC,27726
29407,SC,38597
29412,SC,29969
29414,SC,19404
29418,SC,39784
29420,SC,11598
29426,SC,1723
29429,SC,1831
29431,SC,7431
29432,SC,2165
29434,SC,1382
29435,SC,4105
29436,SC,3016
29437,SC,928
29438,SC,1669
29440,SC,29148
29445,SC,44954
29446,SC,2068
29448,SC,3289
29449,SC,6397
29450,SC,1964
29451,SC,3680
29453,SC,1852
29455,SC,11756
29456,SC,16216
29458,SC,3020
29461,SC,17822
29464,SC,35432
29468,SC,1411
29469,SC,958
29470,SC,3248
29471,SC,1342
29472,SC,7494
29474,SC,64
29475,SC,269
29477,SC,6940
29479,SC,5483
29481,SC,2074
29482,SC,1623
29483,SC,45292
29485,SC,24856
29487,SC,2570
29488,SC,24002
29492,SC,1433
29501,SC,66990
29505,SC,1440
29506,SC,0
29510,SC,9845
29511,SC,6786
29512,SC,15751
29516,SC,2123
29518,SC,2748
29520,SC,13063
29525,SC,2870
29526,SC,17560
29527,SC,19781
29530,SC,2098
29532,SC,22271
29536,SC,9113
29541,SC,8031
29543,SC,916
29544,SC,1129
29545,SC,1814
29546,SC,2262
29547,SC,4643
29550,SC,27888
29554,SC,5578
29555,SC,6115
29556,SC,16365
29560,SC,11664
29563,SC,3513
29564,SC,1730
29565,SC,6435
29566,SC,6473
29567,SC,4489
29568,SC,5936
29569,SC,11189
29570,SC,5224
29571,SC,16285
29572,SC,7039
29574,SC,12118
29575,SC,24545
29576,SC,4209
29577,SC,31917
29580,SC,3297
29581,SC,1258
29582,SC,9910
29583,SC,6291
29584,SC,3800
29585,SC,5445
29590,SC,1932
29591,SC,4122
29592,SC,1976
29593,SC,3278
29596,SC,3398
29601,SC,11198
29605,SC,32092
29607,SC,26926
29609,SC,35346
29611,SC,43522
29615,SC,25818
29620,SC,11344
29621,SC,24256
29624,SC,26962
29625,SC,20105
29627,SC,11371
29628,SC,3289
29630,SC,8226
29631,SC,17987
29635,SC,960
29638,SC,1347
29639,SC,3499
29640,SC,37862
29642,SC,830
29643,SC,6110
29644,SC,15233
29645,SC,9987
29646,SC,23138
29649,SC,18588
29650,SC,16460
29651,SC,26573
29653,SC,5262
29654,SC,7621
29655,SC,5342
29657,SC,9519
29658,SC,1972
29659,SC,2565
29661,SC,6321
29662,SC,8871
29664,SC,1717
29666,SC,8668
29667,SC,738
29669,SC,3224
29670,SC,12288
29671,SC,16227
29673,SC,24083
29676,SC,4091
29678,SC,20361
29681,SC,28438
29682,SC,2757
29684,SC,2995
29685,SC,850
29686,SC,156
29687,SC,32831
29688,SC,231
29689,SC,1784
29690,SC,14029
29691,SC,14047
29692,SC,4442
29693,SC,8933
29696,SC,170
29697,SC,13511
29702,SC,7481
29704,SC,2451
29706,SC,21920
29709,SC,6286
29710,SC,17905
29712,SC,1725
29714,SC,2106
29715,SC,17343
29717,SC,932
29718,SC,3257
29720,SC,43745
29726,SC,1431
29727,SC,1584
29728,SC,7778
29729,SC,2393
29730,SC,41461
29732,SC,30532
29741,SC,478
29742,SC,1175
29743,SC,877
29745,SC,17279
29801,SC,51233
29803,SC,743
29809,SC,2586
29810,SC,5704
29812,SC,11016
29817,SC,4254
29819,SC,1287
29821,SC,439
29824,SC,6884
29827,SC,4017
29829,SC,2858
29831,SC,2810
29832,SC,4616
29835,SC,5426
29836,SC,566
29838,SC,380
29840,SC,1354
29841,SC,45886
29843,SC,1503
29845,SC,1144
29847,SC,2825
29848,SC,125
29849,SC,1241
29851,SC,8739
29853,SC,5011
29856,SC,2264
29902,SC,43849
29910,SC,6912
29911,SC,1422
29916,SC,1494
29918,SC,6210
29920,SC,4669
29922,SC,61
29924,SC,5987
29926,SC,9480
29927,SC,4948
29928,SC,14504
29929,SC,119
29932,SC,687
29934,SC,925
29935,SC,2526
29936,SC,6342
29940,SC,915
29943,SC,1679
29944,SC,1890
29945,SC,5421
57001,SD,2064
57002,SD,1252
57003,SD,1839
57004,SD,2639
57005,SD,4155
57006,SD,18164
57010,SD,293
57012,SD,1255
57013,SD,3210
57014,SD,1048
57015,SD,887
57016,SD,799
57017,SD,1013
57018,SD,1242
57020,SD,1262
57021,SD,357
57022,SD,3128
57024,SD,658
57025,SD,2698
57026,SD,853
57027,SD,472
57028,SD,3851
57029,SD,2190
57030,SD,1546
57031,SD,572
57032,SD,3387
57033,SD,3110
57034,SD,774
57035,SD,1090
57036,SD,1124
57037,SD,1320
57038,SD,1262
57039,SD,2852
57040,SD,680
57042,SD,7745
57043,SD,1377
57044,SD,228
57045,SD,1337
57046,SD,546
57047,SD,239
57048,SD,958
57049,SD,2491
57050,SD,334
57051,SD,655
57052,SD,555
57053,SD,1494
57054,SD,641
57055,SD,1444
57057,SD,213
57058,SD,1963
57059,SD,1611
57060,SD,507
57061,SD,296
57062,SD,2044
57063,SD,853
57064,SD,2885
57065,SD,865
57066,SD,1451
57067,SD,1183
57068,SD,1709
57069,SD,11446
57070,SD,1664
57071,SD,1562
57072,SD,782
57073,SD,938
57074,SD,120
57075,SD,394
57076,SD,424
57077,SD,882
57078,SD,14765
57102,SD,530
57103,SD,32508
57104,SD,22081
57105,SD,26347
57106,SD,16823
57107,SD,3331
57115,SD,731
57116,SD,426
57201,SD,20148
57202,SD,163
57212,SD,358
57213,SD,370
57214,SD,354
57216,SD,1568
57217,SD,399
57218,SD,655
57219,SD,769
57220,SD,929
57221,SD,627
57223,SD,1083
57224,SD,394
57225,SD,2062
57226,SD,1786
57227,SD,613
57230,SD,245
57231,SD,1956
57232,SD,318
57233,SD,225
57234,SD,903
57235,SD,664
57236,SD,175
57237,SD,733
57238,SD,509
57239,SD,334
57241,SD,720
57242,SD,496
57243,SD,435
57244,SD,1069
57245,SD,525
57246,SD,188
57247,SD,401
57248,SD,900
57249,SD,1074
57251,SD,146
57252,SD,5235
57255,SD,391
57256,SD,151
57257,SD,992
57258,SD,415
57259,SD,357
57260,SD,841
57261,SD,533
57262,SD,4968
57263,SD,487
57264,SD,213
57265,SD,133
57266,SD,469
57268,SD,469
57269,SD,532
57270,SD,765
57271,SD,454
57272,SD,276
57273,SD,1437
57274,SD,3194
57276,SD,1793
57278,SD,661
57279,SD,1095
57301,SD,16187
57311,SD,934
57312,SD,414
57313,SD,1118
57314,SD,640
57315,SD,1130
57316,SD,200
57317,SD,688
57319,SD,1055
57321,SD,506
57322,SD,101
57323,SD,380
57324,SD,444
57325,SD,3218
57328,SD,1569
57329,SD,519
57330,SD,468
57331,SD,426
57332,SD,888
57334,SD,975
57335,SD,423
57336,SD,252
57337,SD,288
57339,SD,1495
57340,SD,572
57341,SD,264
57342,SD,725
57344,SD,233
57345,SD,1652
57348,SD,501
57349,SD,2098
57350,SD,15277
57353,SD,576
57354,SD,223
57355,SD,1546
57356,SD,2556
57357,SD,79
57358,SD,152
57359,SD,912
57361,SD,306
57362,SD,2938
57363,SD,731
57364,SD,358
57366,SD,2231
57368,SD,1129
57369,SD,2425
57370,SD,577
57371,SD,288
57373,SD,425
57374,SD,658
57375,SD,1099
57376,SD,1128
57379,SD,167
57380,SD,2665
57381,SD,618
57382,SD,1864
57383,SD,717
57384,SD,751
57385,SD,1471
57386,SD,462
57401,SD,28786
57420,SD,52
57421,SD,227
57422,SD,348
57424,SD,306
57425,SD,110
57426,SD,172
57427,SD,593
57428,SD,882
57429,SD,257
57430,SD,2507
57432,SD,400
57433,SD,585
57434,SD,611
57435,SD,312
57436,SD,997
57437,SD,1753
57438,SD,1593
57440,SD,533
57441,SD,524
57442,SD,2065
57445,SD,1814
57446,SD,754
57448,SD,454
57449,SD,147
57450,SD,677
57451,SD,1771
57452,SD,518
57454,SD,626
57455,SD,259
57456,SD,1192
57457,SD,378
57460,SD,92
57461,SD,362
57462,SD,515
57465,SD,328
57466,SD,143
57467,SD,441
57468,SD,328
57469,SD,4033
57470,SD,237
57471,SD,673
57472,SD,1284
57473,SD,246
57474,SD,418
57475,SD,189
57476,SD,526
57477,SD,154
57479,SD,1060
57481,SD,337
57483,SD,131
57501,SD,14138
57520,SD,89
57521,SD,177
57522,SD,484
57523,SD,1258
57526,SD,118
57527,SD,208
57528,SD,771
57529,SD,167
57531,SD,304
57532,SD,2179
57533,SD,2401
57534,SD,78
57536,SD,195
57537,SD,191
57538,SD,337
57540,SD,44
57541,SD,473
57542,SD,146
57543,SD,1024
57544,SD,495
57545,SD,48
57547,SD,214
57548,SD,1118
57551,SD,2159
57552,SD,789
57553,SD,191
57555,SD,3169
57557,SD,83
57559,SD,855
57560,SD,322
57562,SD,165
57564,SD,1500
57566,SD,1272
57567,SD,1644
57568,SD,897
57569,SD,790
57571,SD,85
57572,SD,3917
57574,SD,286
57576,SD,192
57577,SD,1269
57578,SD,207
57579,SD,1259
57580,SD,5111
57584,SD,118
57585,SD,342
57601,SD,4099
57620,SD,710
57622,SD,715
57623,SD,1441
57626,SD,660
57628,SD,50
57629,SD,64
57630,SD,56
57631,SD,134
57632,SD,829
57633,SD,3606
57634,SD,72
57638,SD,2127
57640,SD,216
57641,SD,719
57642,SD,2545
57643,SD,31
57644,SD,530
57645,SD,190
57646,SD,548
57647,SD,819
57648,SD,493
57649,SD,172
57650,SD,101
57651,SD,332
57653,SD,49
57656,SD,939
57657,SD,53
57658,SD,582
57660,SD,56
57701,SD,45328
57702,SD,20904
57706,SD,6355
57708,SD,374
57714,SD,761
57716,SD,435
57717,SD,5841
57718,SD,7418
57719,SD,3690
57720,SD,913
57722,SD,302
57724,SD,258
57725,SD,578
57729,SD,127
57730,SD,4781
57732,SD,2726
57735,SD,1264
57736,SD,222
57737,SD,275
57738,SD,203
57741,SD,124
57742,SD,234
57744,SD,919
57745,SD,1671
57747,SD,5467
57748,SD,153
57750,SD,127
57751,SD,2573
57752,SD,1424
57754,SD,4626
57755,SD,142
57756,SD,1027
57757,SD,28
57758,SD,104
57759,SD,393
57760,SD,1223
57761,SD,763
57762,SD,313
57763,SD,284
57765,SD,235
57766,SD,265
57767,SD,69
57769,SD,1337
57770,SD,5720
57772,SD,470
57774,SD,32
57775,SD,89
57777,SD,16
57778,SD,251
57779,SD,317
57780,SD,128
57782,SD,15
57783,SD,11088
57785,SD,8209
57787,SD,204
57788,SD,303
57790,SD,1070
57791,SD,217
57792,SD,92
57793,SD,1505
57794,SD,826
57795,SD,8
37010,TN,2660
37012,TN,993
37013,TN,36988
37014,TN,12171
37015,TN,10940
37016,TN,933
37018,TN,650
37019,TN,425
37020,TN,2899
37022,TN,4132
37023,TN,258
37025,TN,3984
37026,TN,1570
37027,TN,24280
37028,TN,411
37029,TN,4449
37030,TN,5318
37031,TN,1544
37032,TN,2527
37033,TN,5955
37034,TN,2912
37035,TN,3248
37036,TN,4205
37037,TN,3173
37040,TN,24920
37042,TN,43296
37043,TN,23166
37046,TN,4321
37047,TN,1631
37048,TN,4724
37049,TN,2269
37050,TN,1208
37051,TN,2288
37052,TN,2163
37055,TN,17724
37057,TN,1269
37058,TN,5972
37059,TN,1416
37060,TN,1562
37061,TN,4804
37062,TN,7203
37064,TN,40509
37066,TN,27321
37072,TN,20825
37073,TN,8597
37074,TN,5511
37075,TN,38730
37076,TN,23765
37078,TN,2200
37079,TN,1615
37080,TN,6749
37082,TN,4037
37083,TN,8686
37085,TN,2463
37086,TN,6115
37087,TN,33656
37091,TN,16217
37095,TN,2236
37096,TN,4172
37097,TN,2357
37098,TN,3257
37101,TN,3963
37110,TN,25113
37115,TN,31511
37118,TN,894
37122,TN,24498
37129,TN,26477
37130,TN,35559
37134,TN,2812
37135,TN,3813
37137,TN,2176
37138,TN,17329
37140,TN,199
37141,TN,614
37142,TN,1118
37143,TN,2742
37144,TN,3214
37145,TN,1901
37146,TN,2424
37147,TN,534
37148,TN,12790
37149,TN,4572
37150,TN,4862
37151,TN,572
37153,TN,1776
37160,TN,22781
37166,TN,10587
37167,TN,23049
37171,TN,951
37172,TN,21214
37174,TN,2891
37175,TN,897
37178,TN,1558
37179,TN,3945
37180,TN,1772
37181,TN,1531
37183,TN,2119
37184,TN,3640
37185,TN,6820
37186,TN,6695
37187,TN,5230
37188,TN,6240
37189,TN,4189
37190,TN,6141
37191,TN,2568
37201,TN,1579
37203,TN,13524
37204,TN,12448
37205,TN,23323
37206,TN,28446
37207,TN,35260
37208,TN,15535
37209,TN,33560
37210,TN,17173
37211,TN,51478
37212,TN,16492
37213,TN,356
37214,TN,24935
37215,TN,20452
37216,TN,20045
37217,TN,26242
37218,TN,14312
37219,TN,268
37220,TN,6230
37221,TN,21880
37228,TN,612
37301,TN,988
37302,TN,1614
37303,TN,21571
37305,TN,1067
37306,TN,4670
37307,TN,3164
37308,TN,2732
37309,TN,3597
37310,TN,1921
37311,TN,40633
37312,TN,28081
37313,TN,786
37317,TN,3155
37318,TN,2713
37321,TN,15965
37322,TN,3718
37324,TN,6576
37325,TN,1830
37327,TN,6883
37328,TN,1257
37329,TN,3419
37330,TN,5778
37331,TN,8246
37332,TN,99
37333,TN,672
37334,TN,11009
37335,TN,6020
37336,TN,3768
37337,TN,626
37338,TN,1067
37339,TN,1929
37340,TN,1183
37341,TN,10247
37342,TN,2075
37343,TN,35100
37345,TN,2016
37347,TN,7076
37348,TN,759
37350,TN,1899
37352,TN,2888
37353,TN,819
37354,TN,10509
37355,TN,19173
37356,TN,2206
37357,TN,5654
37359,TN,495
37360,TN,1308
37361,TN,1206
37362,TN,1522
37363,TN,17419
37365,TN,1685
37366,TN,671
37367,TN,7869
37369,TN,1777
37370,TN,2785
37373,TN,2464
37374,TN,1463
37375,TN,2785
37376,TN,885
37377,TN,14032
37379,TN,19646
37380,TN,6151
37381,TN,7787
37385,TN,6459
37387,TN,3980
37388,TN,22193
37391,TN,910
37396,TN,192
37397,TN,9051
37398,TN,5753
37402,TN,3455
37403,TN,3700
37404,TN,15345
37405,TN,12005
37406,TN,15684
37407,TN,8138
37408,TN,2131
37409,TN,2848
37410,TN,6068
37411,TN,18421
37412,TN,20711
37415,TN,21549
37416,TN,14197
37419,TN,5253
37421,TN,32802
37601,TN,27978
37604,TN,31353
37615,TN,12119
37616,TN,3469
37617,TN,14517
37618,TN,11146
37620,TN,36852
37640,TN,3479
37641,TN,6362
37642,TN,9106
37643,TN,32046
37645,TN,6249
37650,TN,11635
37656,TN,1964
37657,TN,1066
37658,TN,4828
37659,TN,18736
37660,TN,37726
37663,TN,12097
37664,TN,22289
37665,TN,6024
37680,TN,670
37681,TN,4354
37683,TN,9205
37686,TN,5130
37687,TN,4234
37688,TN,1053
37690,TN,2662
37691,TN,763
37692,TN,3838
37694,TN,2033
37701,TN,5891
37705,TN,5761
37708,TN,5255
37709,TN,2556
37710,TN,2225
37711,TN,5876
37713,TN,2911
37714,TN,3811
37715,TN,1239
37716,TN,21075
37721,TN,7557
37722,TN,3800
37723,TN,2307
37724,TN,3142
37725,TN,8707
37726,TN,538
37727,TN,1616
37729,TN,4265
37731,TN,901
37737,TN,4186
37738,TN,4352
37742,TN,3272
37743,TN,39225
37748,TN,18558
37752,TN,4683
37753,TN,733
37754,TN,2945
37755,TN,2583
37756,TN,4760
37757,TN,4967
37760,TN,9438
37762,TN,6317
37763,TN,11002
37764,TN,4104
37765,TN,931
37766,TN,14939
37769,TN,6099
37770,TN,2345
37771,TN,18523
37774,TN,11116
37777,TN,9618
37778,TN,166
37779,TN,3554
37801,TN,24011
37804,TN,31758
37806,TN,2781
37807,TN,8998
37809,TN,824
37810,TN,1765
37811,TN,2628
37813,TN,15333
37814,TN,26285
37818,TN,4337
37819,TN,52
37820,TN,5751
37821,TN,16780
37825,TN,5602
37826,TN,2182
37829,TN,3901
37830,TN,27605
37840,TN,1324
37841,TN,7010
37843,TN,3301
37845,TN,4330
37846,TN,1523
37847,TN,476
37848,TN,381
37849,TN,14646
37852,TN,2639
37853,TN,3347
37854,TN,10384
37857,TN,10374
