State/Zip,2000 Population
MO63834,6051
MO63837,1710
MO63839,526
MO63841,12887
MO63845,5853
MO63846,1548
MO63847,126
MO63848,1533
MO63849,227
MO63850,54
MO63851,4622
MO63852,1535
MO63853,277
MO63855,1235
MO63857,13150
MO63860,153
MO63862,1771
MO63863,6955
MO63866,658
MO63867,1108
MO63868,1041
MO63869,4175
MO63870,1347
MO63873,5175
MO63874,403
MO63876,2302
MO63877,4088
MO63878,229
MO63879,910
MO63880,39
MO63882,530
MO638HH,0
MO63901,32598
MO63932,1362
MO63933,3776
MO63934,93
MO63935,9661
MO63936,949
MO63937,2650
MO63938,31
MO63939,1381
MO63940,1377
MO63941,536
MO63942,672
MO63943,871
MO63944,1252
MO63945,1171
MO63947,262
MO63951,394
MO63952,563
MO63953,1648
MO63954,1327
MO63955,263
MO63956,861
MO63957,5520
MO63960,3156
MO63961,1647
MO63963,125
MO63964,1098
MO63965,2584
MO63966,2437
MO63967,1668
MO639HH,0
MO64001,652
MO64011,3606
MO64012,25498
MO64014,22841
MO64015,28878
MO64016,4077
MO64017,487
MO64018,913
MO64019,2220
MO64020,3536
MO64021,785
MO64022,145
MO64024,16144
MO64029,8305
MO64030,24874
MO64034,5928
MO64035,1066
MO64036,474
MO64037,6098
MO64040,6050
MO64048,4006
MO64050,23436
MO64052,21017
MO64053,5762
MO64054,4153
MO64055,34006
MO64056,15357
MO64057,11050
MO64058,6018
MO64060,9645
MO64061,2665
MO64062,5788
MO64063,20186
MO64064,11265
MO64066,87
MO64067,5780
MO64068,33068
MO64070,2410
MO64071,745
MO64072,133
MO64074,569
MO64075,9108
MO64076,8831
MO64077,1978
MO64078,6929
MO64079,8284
MO64080,9896
MO64081,18042
MO64082,5651
MO64083,12785
MO64084,1447
MO64085,8840
MO64086,19727
MO64088,1443
MO64089,7928
MO64090,112
MO64093,24252
MO64096,1155
MO64097,1515
MO64098,2943
MO640HH,0
MO64101,335
MO64102,0
MO64105,2719
MO64106,6142
MO64108,6785
MO64109,12252
MO64110,17842
MO64111,17745
MO64112,8567
MO64113,11371
MO64114,23639
MO64116,15846
MO64117,13445
MO64118,38908
MO64119,25702
MO64120,481
MO64123,10757
MO64124,13343
MO64125,2370
MO64126,6800
MO64127,20831
MO64128,14774
MO64129,10293
MO64130,25743
MO64131,23193
MO64132,15956
MO64133,34025
MO64134,23471
MO64136,1088
MO64137,10061
MO64138,24940
MO64139,1113
MO64145,4792
MO64146,1327
MO64147,743
MO64149,384
MO64150,2891
MO64151,22563
MO64152,23371
MO64153,3574
MO64154,4636
MO64155,16884
MO64156,1054
MO64157,3199
MO64158,2405
MO64161,427
MO64163,725
MO64164,239
MO64165,61
MO64166,248
MO64167,409
MO64192,19
MO641HH,0
MO64401,1426
MO64402,2564
MO64421,869
MO64422,420
MO64423,787
MO64424,4165
MO64426,419
MO64427,604
MO64428,1059
MO64429,11016
MO64430,800
MO64431,392
MO64432,123
MO64433,190
MO64434,489
MO64436,811
MO64437,975
MO64438,283
MO64439,1490
MO64440,744
MO64441,171
MO64442,799
MO64443,1075
MO64444,1433
MO64445,365
MO64446,1171
MO64448,1133
MO64449,461
MO64451,515
MO64453,246
MO64454,2416
MO64455,459
MO64456,1642
MO64457,323
MO64458,229
MO64459,553
MO64461,1013
MO64463,1630
MO64465,4002
MO64466,560
MO64467,179
MO64468,14107
MO64469,2177
MO64470,1650
MO64471,559
MO64473,1584
MO64474,897
MO64475,489
MO64476,415
MO64477,3306
MO64479,883
MO64480,407
MO64481,1166
MO64482,2216
MO64483,682
MO64484,1203
MO64485,7637
MO64486,431
MO64487,832
MO64489,2020
MO64490,2132
MO64491,2350
MO64492,1150
MO64493,530
MO64494,989
MO64496,186
MO64497,535
MO64498,407
MO64499,183
MO644HH,0
MO64501,12034
MO64503,12330
MO64504,10926
MO64505,12587
MO64506,21773
MO64507,14001
MO645HH,0
MO64601,11762
MO64620,461
MO64622,719
MO64623,770
MO64624,1741
MO64625,751
MO64628,6283
MO64630,719
MO64631,1019
MO64632,784
MO64633,5610
MO64635,529
MO64636,281
MO64637,644
MO64638,640
MO64639,249
MO64640,3185
MO64641,696
MO64642,845
MO64643,1079
MO64644,2935
MO64645,289
MO64646,385
MO64647,339
MO64648,2019
MO64649,766
MO64650,630
MO64651,687
MO64652,475
MO64653,780
MO64655,307
MO64656,379
MO64657,442
MO64658,3629
MO64659,932
MO64660,558
MO64661,1015
MO64664,271
MO64667,484
MO64668,1586
MO64670,991
MO64671,1780
MO64672,254
MO64673,2286
MO64674,502
MO64676,272
MO64679,787
MO64681,246
MO64682,357
MO64683,8323
MO64686,299
MO64688,530
MO64689,558
MO646HH,0
MO64701,13351
MO64720,3618
MO64722,518
MO64723,786
MO64724,2174
MO64725,1785
MO64726,548
MO64728,586
MO64730,7174
MO64733,1111
MO64734,1858
MO64735,12910
MO64738,1204
MO64739,904
MO64740,1965
MO64741,367
MO64742,2140
MO64743,308
MO64744,7985
MO64745,51
MO64746,1534
MO64747,3785
MO64748,1669
MO64750,422
MO64751,265
MO64752,806
MO64755,2689
MO64756,777
MO64759,8151
MO64761,1485
MO64762,1632
MO64763,1450
MO64767,730
MO64769,678
MO64770,1043
MO64771,537
MO64772,13289
MO64776,3509
MO64778,331
MO64779,2770
MO64780,627
MO64781,84
MO64783,835
MO64784,1347
MO64788,1276
MO64790,853
MO647HH,0
MO64801,32628
MO64804,34586
MO64830,652
MO64831,5933
MO64832,724
MO64833,109
MO64834,7175
MO64835,1830
MO64836,21978
MO64840,2411
MO64841,415
MO64842,865
MO64843,3136
MO64844,4523
MO64847,426
MO64848,708
MO64849,105
MO64850,20932
MO64854,4052
MO64855,1787
MO64856,3734
MO64857,341
MO64858,157
MO64859,1151
MO64861,1052
MO64862,3091
MO64863,1672
MO64865,5614
MO64866,1326
MO64867,1397
MO64870,11365
MO64873,933
MO64874,897
MO65001,461
MO65010,4040
MO65011,2123
MO65013,3218
MO65014,2348
MO65016,1265
MO65017,1472
MO65018,7497
MO65020,12165
MO65023,1520
MO65024,1200
MO65025,817
MO65026,12126
MO65032,1427
MO65034,584
MO65035,1599
MO65036,252
MO65037,4666
MO65039,2156
MO65040,1265
MO65041,5842
MO65043,8948
MO65046,1142
MO65047,1271
MO65048,144
MO65049,4858
MO65050,567
MO65051,4693
MO65052,3146
MO65053,1169
MO65054,554
MO65058,1054
MO65059,786
MO65061,614
MO65062,8
MO65063,2837
MO65064,627
MO65065,4909
MO65066,6520
MO65067,412
MO65068,625
MO65069,747
MO65072,1609
MO65074,2827
MO65075,790
MO65076,891
MO65077,554
MO65078,3447
MO65079,4602
MO65080,762
MO65081,4270
MO65082,1171
MO65083,292
MO65084,6410
MO65085,1061
MO650HH,0
MO65101,28216
MO65109,36467
MO651HH,0
MO65201,34547
MO65202,35834
MO65203,45379
MO65230,738
MO65231,3076
MO65232,220
MO65233,11138
MO65236,1460
MO65237,915
MO65239,1223
MO65240,7057
MO65243,2451
MO65244,442
MO65246,141
MO65247,567
MO65248,4596
MO65250,650
MO65251,21045
MO65254,2030
MO65255,2926
MO65256,1518
MO65257,1561
MO65258,520
MO65259,2714
MO65260,556
MO65261,1055
MO65262,502
MO65263,1917
MO65264,883
MO65265,15637
MO65270,17299
MO65274,1757
MO65275,2772
MO65276,1505
MO65278,182
MO65279,1471
MO65280,193
MO65281,3230
MO65282,153
MO65283,443
MO65284,2305
MO65285,738
MO65286,198
MO65287,341
MO652HH,0
MO65301,31839
MO65305,3819
MO65320,91
MO65321,475
MO65322,671
MO65323,932
MO65324,1461
MO65325,2885
MO65326,1873
MO65327,277
MO65329,363
MO65330,554
MO65332,1440
MO65333,853
MO65334,767
MO65335,284
MO65336,5445
MO65337,1941
MO65338,2866
MO65339,833
MO65340,15580
MO65344,321
MO65345,485
MO65347,722
MO65348,1407
MO65349,2737
MO65350,1490
MO65351,2614
MO65354,262
MO65355,9140
MO65360,4722
MO653HH,0
MO65401,27625
MO65436,108
MO65438,2968
MO65439,310
MO65440,634
MO65441,4529
MO65443,134
MO65444,1054
MO65446,376
MO65449,452
MO65452,2914
MO65453,7962
MO65456,619
MO65457,163
MO65459,7793
MO65461,83
MO65462,1325
MO65463,960
MO65464,412
MO65466,1621
MO65468,35
MO65470,996
MO65473,13666
MO65479,342
MO65483,4636
MO65484,182
MO65486,3049
MO654HH,0
MO65501,197
MO65529,240
MO65532,54
MO65534,723
MO65535,1564
MO65536,26450
MO65540,379
MO65541,233
MO65542,4650
MO65543,279
MO65548,5507
MO65550,3175
MO65552,1430
MO65555,1095
MO65556,5065
MO65557,166
MO65559,8521
MO65560,13421
MO65564,175
MO65565,5280
MO65566,915
MO65567,1284
MO65570,525
MO65571,2242
MO65580,801
MO65582,2241
MO65583,14045
MO65588,2552
MO65589,272
MO65590,1565
MO65591,834
MO655HH,0
MO65601,779
MO65603,175
MO65604,3729
MO65605,11630
MO65606,3140
MO65608,9061
MO65609,752
MO65610,4363
MO65611,1956
MO65612,1264
MO65613,15120
MO65614,505
MO65616,17339
MO65617,1377
MO65618,158
MO65619,4213
MO65620,379
MO65622,7893
MO65623,39
MO65624,395
MO65625,7655
MO65626,1678
MO65627,507
MO65629,781
MO65630,159
MO65631,2521
MO65632,2770
MO65633,3605
MO65634,713
MO65635,571
MO65637,1162
MO65638,462
MO65640,763
MO65641,1378
MO65644,2509
MO65646,1881
MO65647,2223
MO65648,4469
MO65649,1393
MO65650,1153
MO65652,3690
MO65653,4735
MO65655,2955
MO65656,5709
MO65657,135
MO65658,1019
MO65659,357
MO65660,215
MO65661,2728
MO65662,1176
MO65663,1906
MO65664,39
MO65667,3146
MO65668,1628
MO65669,1634
MO65672,7803
MO65674,2479
MO65675,106
MO65676,549
MO65679,2393
MO65680,960
MO65681,2261
MO65682,2002
MO65685,967
MO65686,4356
MO65689,4755
MO65690,494
MO65692,1180
MO656HH,0
MO65701,25
MO65702,470
MO65704,3739
MO65705,3733
MO65706,12907
MO65707,2117
MO65708,11325
MO65710,1129
MO65711,9463
MO65712,7114
MO65713,2403
MO65714,21010
MO65715,146
MO65717,2374
MO65720,463
MO65721,19117
MO65722,1504
MO65723,3662
MO65724,1369
MO65725,2316
MO65727,157
MO65728,109
MO65729,223
MO65730,158
MO65731,346
MO65732,815
MO65733,
MO65734,3221
MO65735,191
MO65737,6330
MO65738,11259
MO65739,1072
MO65740,2649
MO65742,8740
MO65744,144
MO65745,2360
MO65746,6965
MO65747,3585
MO65752,478
MO65753,3914
MO65754,737
MO65755,467
MO65756,790
MO65757,5862
MO65759,1164
MO65760,624
MO65761,
MO65762,453
MO65764,1265
MO65766,148
MO65767,1931
MO65768,383
MO65769,3121
MO65770,2753
MO65771,896
MO65772,2315
MO65773,778
MO65774,1097
MO65775,22808
MO65777,337
MO65778,551
MO65779,1913
MO65781,6300
MO65783,153
MO65784,34
MO65785,5062
MO65786,2064
MO65787,1104
MO65788,447
MO65789,1889
MO65790,646
MO65791,4267
MO65793,6019
MO657HH,
MO65802,39272
MO65803,38453
MO65804,35482
MO65806,11073
MO65807,49132
MO65809,9501
MO65810,15904
MO658HH,0
MO72644,
MT59001,1566
MT59002,63
MT59003,1023
MT59006,865
MT59007,120
MT59008,374
MT59010,185
MT59011,3014
MT59012,170
MT59013,203
MT59014,1474
MT59015,488
MT59016,936
MT59018,408
MT59019,3347
MT59020,112
MT59022,2290
MT59024,348
MT59025,96
MT59026,193
MT59027,372
MT59028,518
MT59029,770
MT59030,1792
MT59031,296
MT59032,391
MT59033,121
MT59034,4726
MT59035,326
MT59036,1630
MT59037,1554
MT59038,720
MT59039,121
MT59041,1748
MT59043,2908
MT59044,9618
MT59046,408
MT59047,12103
MT59050,1731
MT59052,199
MT59053,378
MT59054,282
MT59055,142
MT59057,442
MT59058,40
MT59059,164
MT59061,305
MT59062,79
MT59063,1704
MT59064,215
MT59065,88
MT59066,713
MT59067,221
MT59068,3498
MT59069,463
MT59070,758
MT59071,106
MT59072,4032
MT59074,604
MT59075,255
MT59076,47
MT59077,83
MT59078,148
MT59079,3059
MT59081,26
MT59085,76
MT59086,757
MT59087,493
MT59088,1203
MT59089,491
MT590HH,0
MT590XX,28
MT59101,36335
MT59102,44391
MT59105,23343
MT59106,8009
MT59201,5027
MT59211,174
MT59212,310
MT59213,855
MT59214,131
MT59215,1277
MT59217,74
MT59218,956
MT59219,342
MT59221,
MT59222,249
MT59223,277
MT59225,707
MT59226,406
MT59230,4671
MT59231,183
MT59241,431
MT59242,35
MT59243,367
MT59244,112
MT59247,362
MT59248,742
MT59250,283
MT59252,218
MT59253,154
MT59254,2403
MT59255,3708
MT59257,81
MT59258,162
MT59259,427
MT59260,142
MT59261,553
MT59262,718
MT59263,1498
MT59270,7054
MT59274,248
MT59275,397
MT59276,71
MT592HH,
MT59301,11294
MT59311,202
MT59313,2361
MT59314,127
MT59315,164
MT59317,1226
MT59318,128
MT59322,203
MT59323,2440
MT59324,972
MT59326,285
MT59327,3049
MT59330,8327
MT59332,186
MT59333,33
MT59336,159
MT59337,825
MT59338,166
MT59339,155
MT59343,135
MT59344,416
MT59347,332
MT59348,35
MT59349,914
MT59351,77
MT59353,1068
MT59354,60
MT593HH,0
MT593XX,256
MT59401,14316
MT59404,24946
MT59405,31873
MT59410,785
MT59411,508
MT59412,1645
MT59414,926
MT59416,483
MT59417,6689
MT59419,77
MT59420,161
MT59421,1821
MT59422,3057
MT59424,22
MT59425,3793
MT59427,5220
MT59430,521
MT59432,181
MT59433,697
MT59434,472
MT59436,1897
MT59440,165
MT59441,114
MT59442,1978
MT59443,661
MT59444,210
MT59446,635
MT59447,302
MT59448,1105
MT59450,561
MT59451,925
MT59452,633
MT59453,307
MT59454,232
MT59456,119
MT59457,9081
MT59460,244
MT59462,216
MT59463,181
MT59464,427
MT59465,96
MT59466,143
MT59467,77
MT59468,623
MT59469,181
MT59471,474
MT59472,494
MT59474,3774
MT59477,328
MT59479,935
MT59480,556
MT59482,818
MT59483,572
MT59484,157
MT59485,577
MT59486,1319
MT59487,1313
MT594HH,0
MT594XX,31
MT59501,13253
MT59520,1234
MT59521,2901
MT59522,1553
MT59523,2595
MT59524,685
MT59525,333
MT59526,2565
MT59527,1092
MT59528,281
MT59529,93
MT59530,182
MT59531,403
MT59532,232
MT59535,97
MT59537,126
MT59538,3203
MT59540,399
MT59542,289
MT59544,222
MT59545,39
MT59546,93
MT59547,40
MT595HH,0
MT59601,28856
MT59602,18298
MT59631,282
MT59632,1842
MT59633,189
MT59634,4199
MT59635,5726
MT59636,34
MT59638,358
MT59639,1326
MT59640,74
MT59642,55
MT59643,540
MT59644,3497
MT59645,1612
MT59648,735
MT596HH,0
MT596XX,0
MT59701,33654
MT59710,343
MT59711,9136
MT59713,248
MT59714,10567
MT59715,30043
MT59716,577
MT59718,16698
MT59720,253
MT59721,405
MT59722,5756
MT59725,8018
MT59727,161
MT59728,367
MT59729,1995
MT59730,1578
MT59731,195
MT59733,109
MT59735,332
MT59736,134
MT59739,391
MT59740,336
MT59741,3846
MT59743,175
MT59745,109
MT59746,107
MT59747,188
MT59748,323
MT59749,1536
MT59750,389
MT59751,144
MT59752,3049
MT59754,915
MT59755,152
MT59756,306
MT59758,1650
MT59759,3218
MT59761,308
MT59762,323
MT597HH,0
MT597XX,33
MT59801,28893
MT59802,17754
MT59803,13991
MT59804,7405
MT59808,11199
MT59820,1220
MT59821,2414
MT59823,1088
MT59824,1776
MT59825,2300
MT59826,576
MT59827,250
MT59828,4188
MT59829,2875
MT59831,464
MT59832,762
MT59833,4892
MT59834,1843
MT59836,250
MT59837,211
MT59840,12327
MT59841,446
MT59842,51
MT59843,243
MT59844,570
MT59845,1164
MT59846,1424
MT59847,4887
MT59848,109
MT59851,143
MT59853,565
MT59854,258
MT59855,632
MT59858,1533
MT59859,3424
MT59860,9209
MT59864,6202
MT59865,2930
MT59866,836
MT59867,212
MT59868,1884
MT59870,8571
MT59871,181
MT59872,2172
MT59873,2654
MT59874,1377
MT59875,3482
MT598HH,0
MT598XX,15
MT59901,39274
MT59910,371
MT59911,6936
MT59912,12089
MT59913,684
MT59914,284
MT59915,172
MT59916,104
MT59917,3819
MT59918,375
MT59919,911
MT59920,742
MT59921,2
MT59922,1955
MT59923,10362
MT59925,818
MT59926,424
MT59927,159
MT59928,90
MT59929,169
MT59930,729
MT59931,204
MT59932,1028
MT59933,34
MT59934,437
MT59935,3081
MT59936,426
MT59937,11526
MT599HH,0
NE68001,166
NE68002,2125
NE68003,4071
NE68004,975
NE68005,23517
NE68007,2209
NE68008,11117
NE68010,775
NE68014,303
NE68015,1210
NE68016,361
NE68017,1659
NE68018,572
NE68019,648
NE68020,905
NE68022,9190
NE68023,2378
NE68025,29200
NE68028,5042
NE68029,1016
NE68030,928
NE68031,1962
NE68033,403
NE68034,717
NE68035,121
NE68036,375
NE68037,2064
NE68038,1567
NE68039,1432
NE68040,345
NE68041,955
NE68042,120
NE68044,811
NE68045,2045
NE68046,19338
NE68047,1883
NE68048,11924
NE68050,728
NE68054,49
NE68055,358
NE68057,1733
NE68058,81
NE68059,2927
NE68061,2766
NE68062,287
NE68063,291
NE68064,3222
NE68065,1531
NE68066,5010
NE68067,1505
NE68068,128
NE68069,2084
NE68070,824
NE68071,1606
NE68073,1877
NE680HH,0
NE68102,5240
NE68104,35449
NE68105,23777
NE68106,20091
NE68107,26753
NE68108,14044
NE68110,9016
NE68111,26098
NE68112,12092
NE68113,1453
NE68114,17238
NE68116,8687
NE68117,8004
NE68118,8597
NE68122,5222
NE68123,25258
NE68124,16036
NE68127,22803
NE68128,11792
NE68130,10680
NE68131,14161
NE68132,13857
NE68133,4154
NE68134,28018
NE68135,13403
NE68136,2303
NE68137,25099
NE68138,12003
NE68142,1691
NE68144,25322
NE68147,9667
NE68152,6861
NE68154,23498
NE68157,5338
NE68164,25178
NE681HH,0
NE68301,1297
NE68303,326
NE68304,372
NE68305,4386
NE68307,600
NE68309,121
NE68310,14850
NE68313,989
NE68314,374
NE68315,169
NE68316,576
NE68317,1340
NE68318,585
NE68319,660
NE68320,513
NE68321,439
NE68322,549
NE68323,342
NE68324,189
NE68325,284
NE68326,344
NE68327,391
NE68328,540
NE68329,744
NE68330,123
NE68331,820
NE68332,156
NE68333,7494
NE68335,655
NE68336,641
NE68337,457
NE68338,352
NE68339,916
NE68340,1139
NE68341,1116
NE68342,633
NE68343,1116
NE68344,425
NE68345,233
NE68346,664
NE68347,2219
NE68348,335
NE68349,1101
NE68350,261
NE68351,1028
NE68352,5612
NE68354,1044
NE68355,5687
NE68357,464
NE68358,1353
NE68359,1683
NE68360,495
NE68361,2708
NE68362,58
NE68364,186
NE68365,280
NE68366,1008
NE68367,585
NE68368,497
NE68370,2181
NE68371,1677
NE68372,1954
NE68374,211
NE68375,134
NE68376,1689
NE68377,509
NE68378,690
NE68380,103
NE68381,304
NE683HH,0
NE68401,678
NE68402,1121
NE68403,211
NE68404,1019
NE68405,3274
NE68406,497
NE68407,718
NE68409,771
NE68410,8459
NE68413,558
NE68414,301
NE68415,719
NE68416,278
NE68417,312
NE68418,908
NE68419,363
NE68420,1554
NE68421,1120
NE68422,532
NE68423,925
NE68424,853
NE68428,1118
NE68430,1163
NE68431,439
NE68433,299
NE68434,8141
NE68436,655
NE68437,385
NE68439,528
NE68440,147
NE68441,247
NE68442,341
NE68443,964
NE68444,118
NE68445,201
NE68446,2435
NE68447,465
NE68448,458
NE68450,2429
NE68452,119
NE68453,360
NE68454,658
NE68455,779
NE68456,1146
NE68457,418
NE68458,170
NE68460,936
NE68461,561
NE68462,3014
NE68463,1611
NE68464,563
NE68465,2275
NE68466,2146
NE68467,9613
NE684HH,0
NE68502,27659
NE68503,16026
NE68504,14373
NE68505,13580
NE68506,27268
NE68507,13205
NE68508,13480
NE68510,21167
NE68512,6944
NE68516,32776
NE68517,516
NE68520,1248
NE68521,25512
NE68522,8192
NE68523,1161
NE68524,4858
NE68526,1073
NE68527,826
NE68528,3907
NE68532,403
NE68601,27172
NE68620,3314
NE68621,467
NE68622,288
NE68623,334
NE68624,1044
NE68626,747
NE68627,795
NE68628,866
NE68629,1501
NE68631,556
NE68632,3819
NE68633,1445
NE68634,326
NE68635,584
NE68636,1574
NE68637,372
NE68638,1904
NE68640,1670
NE68641,1218
NE68642,1862
NE68643,1080
NE68644,932
NE68647,733
NE68648,443
NE68649,1845
NE68651,1530
NE68652,812
NE68653,792
NE68654,615
NE68655,189
NE68658,728
NE68659,250
NE68660,1283
NE68661,6809
NE68662,1156
NE68663,861
NE68664,319
NE68665,1011
NE68666,1691
NE68667,104
NE68669,555
NE686HH,0
NE68701,30405
NE68710,835
NE68711,246
NE68713,2386
NE68714,1399
NE68715,1529
NE68716,1201
NE68717,238
NE68718,2012
NE68719,164
NE68720,472
NE68722,623
NE68723,610
NE68724,199
NE68725,613
NE68726,849
NE68727,899
NE68728,280
NE68729,2000
NE68730,2104
NE68731,2567
NE68732,279
NE68733,1446
NE68734,205
NE68735,1123
NE68736,736
NE68737,86
NE68739,3193
NE68740,821
NE68741,720
NE68742,331
NE68743,638
NE68745,1692
NE68746,533
NE68747,297
NE68748,3399
NE68752,964
NE68753,106
NE68755,317
NE68756,2174
NE68757,865
NE68758,1287
NE68759,352
NE68760,1175
NE68761,470
NE68763,5055
NE68764,825
NE68765,1458
NE68766,479
NE68767,3181
NE68768,827
NE68769,2033
NE68770,1735
NE68771,1773
NE68772,71
NE68773,184
NE68774,315
NE68776,14760
NE68777,952
NE68778,768
NE68779,2515
NE68780,1161
NE68781,1665
NE68783,1209
NE68784,2256
NE68785,280
NE68786,1140
NE68787,6653
NE68788,5422
NE68789,212
NE68790,831
NE68791,1893
NE68792,493
NE687HH,0
NE68801,27389
NE68803,20649
NE68810,832
NE68812,800
NE68813,705
NE68814,797
NE68815,730
NE68816,230
NE68817,471
NE68818,5361
NE68819,271
NE68820,461
NE68821,208
NE68822,4875
NE68823,2282
NE68824,1361
NE68825,1120
NE68826,3975
NE68827,795
NE68828,335
NE68831,846
NE68832,1834
NE68833,305
NE68834,263
NE68835,374
NE68836,1730
NE68837,144
NE68838,422
NE68840,2782
NE68841,697
NE68842,747
NE68843,898
NE68844,232
NE68845,17530
NE68846,339
NE68847,14384
NE68850,11970
NE68852,587
NE68853,1591
NE68854,795
NE68855,454
NE68856,590
NE68858,329
NE68859,590
NE68860,358
NE68861,144
NE68862,3151
NE68863,1148
NE68864,1168
NE68865,951
NE68866,938
NE68869,2265
NE68870,497
NE68871,258
NE68872,963
NE68873,3359
NE68874,1064
NE68875,662
NE68876,1738
NE68878,449
NE68879,429
NE68881,77
NE68882,458
NE68883,2269
NE688HH,0
NE68901,26396
NE68920,1565
NE68922,1439
NE68923,175
NE68924,1785
NE68925,514
NE68926,802
NE68927,1359
NE68928,469
NE68929,261
NE68930,1465
NE68932,560
NE68933,1099
NE68934,289
NE68935,828
NE68936,254
NE68937,1870
NE68938,694
NE68939,1298
NE68940,533
NE68941,821
NE68942,551
NE68943,342
NE68944,1302
NE68945,228
NE68946,141
NE68947,569
NE68948,326
NE68949,6831
NE68950,380
NE68952,184
NE68954,107
NE68955,1587
NE68956,1267
NE68957,658
NE68958,705
NE68959,4153
NE68960,227
NE68961,867
NE68964,124
NE68966,768
NE68967,1250
NE68970,1526
NE68971,507
NE68972,265
NE68973,490
NE68974,302
NE68975,172
NE68976,292
NE68977,356
NE68978,2432
NE68979,1886
NE68980,495
NE68981,386
NE68982,771
NE689HH,0
NE69001,9585
NE69020,548
NE69021,1451
NE69022,1631
NE69023,517
NE69024,1155
NE69025,1309
NE69026,235
NE69027,170
NE69028,930
NE69029,330
NE69030,409
NE69031,51
NE69032,634
NE69033,2536
NE69034,1064
NE69036,151
NE69037,104
NE69038,513
NE69039,175
NE69040,638
NE69041,232
NE69042,49
NE69043,664
NE69044,880
NE69045,1104
NE69046,229
NE690HH,0
NE690XX,26
NE69101,28379
NE69120,1001
NE69121,331
NE69122,741
NE69123,937
NE69125,474
NE69127,784
NE69128,381
NE69129,1448
NE69130,5509
NE69131,550
NE69132,49
NE69133,439
NE69134,386
NE69135,58
NE69138,4513
NE69140,1763
NE69141,414
NE69142,155
NE69143,1471
NE69144,225
NE69145,3309
NE69146,396
NE69147,788
NE69148,270
NE69149,799
NE69150,591
NE69151,815
NE69152,909
NE69153,6192
NE69154,1361
NE69155,1102
NE69156,718
NE69157,108
NE69161,194
NE69162,7410
NE69163,850
NE69165,1676
NE69166,460
NE69167,470
NE69168,273
NE69169,670
NE69170,327
NE691HH,0
NE691XX,53
NE69201,4007
NE69210,2803
NE69211,369
NE69212,194
NE69214,234
NE69216,221
NE69217,486
NE69218,278
NE69219,9
NE69220,69
NE69221,200
NE69301,10698
NE69331,131
NE69333,150
NE69334,2503
NE69335,120
NE69336,2566
NE69337,
NE69339,1603
NE69340,147
NE69341,10534
NE69343,3125
NE69345,655
NE69346,678
NE69347,1520
NE69348,1851
NE69349,157
NE69350,447
NE69351,196
NE69352,779
NE69354,65
NE69355,132
NE69356,2155
NE69357,4007
NE69358,1936
NE69360,1518
NE69361,17626
NE69365,62
NE69366,190
NE69367,285
NE82082,
NV89001,943
NV89003,1173
NV89004,274
NV89005,15075
NV89007,1014
NV89008,1341
NV89010,345
NV89011,175
NV89012,16065
NV89013,356
NV89014,81839
NV89015,64126
NV89017,130
NV89018,1297
NV89019,2478
NV89020,1176
NV89021,2263
NV89022,1841
NV89025,1395
NV89027,9441
NV89028,19
NV89029,7076
NV89030,53794
NV89031,34707
NV89032,27196
NV89039,318
NV89040,4244
NV89042,761
NV89043,948
NV89046,813
NV89047,182
NV89048,24763
NV89049,2940
NV89052,14689
NV890HH,0
NV890XX,1377
NV89101,52617
NV89102,37600
NV89103,46429
NV89104,39779
NV89106,25563
NV89107,36180
NV89108,66558
NV89109,40855
NV89110,61898
NV89113,8276
NV89115,51681
NV89117,51545
NV89118,16471
NV89119,48693
NV89120,21711
NV89121,61669
NV89122,25795
NV89123,46877
NV89124,1837
